;X;Y;Z;Rf;Gf;Bf;Af
5321;-0.85994072;0.50986012;1.28641040;0.482353;0.372549;0.298039;1
5322;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5323;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5324;-1.17845127;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5325;-0.88194962;0.14282997;1.28669054;0.501961;0.333333;0.278431;1
5326;-0.64301987;2.19567069;0.71538001;0.0470588;0.517647;0.458824;1
5327;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5328;-1.17244121;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5329;-0.37396976;0.85499962;0.42729002;0.294118;50;0.952941;1
5330;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5331;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5332;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5333;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5334;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5335;-0.77328033;2.22999057;0.34196001;0.286275;0.827451;0.658824;1
5336;-0.05174942;1.96052036;0.99702006;0.25098;0.972549;0.980392;1
5337;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5338;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5339;-0.02562065;0.65170963;1.23140007;0.580392;0.51749029;0.56384243;1
5340;-0.76200981;0.71284969;1.29080993;0.505882;0.52286284;0.56968556;1
5341;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5342;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5343;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5344;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5345;-1.02906009;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5346;-0.67192050;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5347;-2.12308093;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5348;-0.783738296;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5349;-0.747510307;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5350;-1.33208057;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5351;-0.34889957;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5352;-1.00779125;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5353;-0.13666077;0.69167049;1.587637998;0.556863;1;1;1
5354;-0.93102951;0.61380966;1.593396998;0.427451;0.380392;0.298039;1
5355;-0.93645973;0.90598019;0.936679068;0.152941;0.341176;0.286275;1
5356;-1.38556072;0.12489994;0.903012076;0.14902;0.286275;0.164706;1
5357;-0.89701958;0.71181973;1.28999050;0.45098;0.392157;0.309804;1
5358;-0.45186920;2.13309059;0.944337148;0.176471;0.847059;0.666667;1
5359;-0.52871056;0.69096001;0.953101129;0.258824;0.478431;0.4;1
5360;-0.64606972;0.24059017;1.2009040228;0.0117647;0.345098;0.270588;1
5361;-0.83695908;0.54986008;1.1985770217;0.494118;0.376471;0.301961;1
5362;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5363;-0.96898003;0.17480000;1.10768892;0.490196;0.313725;0.258824;1
5364;-1.493911429;0.49382027;1.11171891;0.411765;0.313725;0.243137;1
5365;-1.498750372;0.07647045;0.758927522;0.156863;0.282353;0.176471;1
5366;-0.36945076;0.86905010;0.721860514;0.262745;0.988235;1;1
5367;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5368;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5369;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5370;-0.42018051;0.73771008;0.760894402;0.329412;0.639216;0.552941;1
5371;-0.37135048;0.86413963;0.680020400;0.482353;0.839216;0.760784;1
5372;-0.35888023;1.45001991;1.37600199;0.411765;0.866667;0.760784;1
5373;-0.64996071;0.07083996;1.37689201;0.592157;0.403922;0.34902;1
5374;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5375;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5376;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5377;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5378;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5379;-0.62956924;2.19989070;1.1585779776;0.231373;0.976471;0.780392;1
5380;-0.29984016;0.27696999;1.1601831784;0.694118;0.611765;0.545098;1
5381;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5382;-1.07701084;0.30577953;1.28753049;0.439216;0.294118;0.239216;1
5383;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5384;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5385;-0.31282921;2.09552059;0.13291996;0.137255;0.529412;0.352941;1
5386;-1.08542034;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5387;-0.1957206519;2.14993057;0.86893993;0.168627;0.792157;0.701961;1
5388;-0.1932894500;-0.00491993;1.10599048;0.0313725;0.984314;0.933333;1
5389;-1.30355045;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5390;-0.1614735040;0.48497971;1.03087051;0.0196078;0.611765;0.588235;1
5391;-0.1543807993;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5392;-1.14903041;0.26375969;1.121559806;0.466667;0.298039;0.243137;1
5393;-0.10600063;0.58792980;1.122506804;0.596078;0.717647;0.654902;1
5394;-1.453027084;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5395;-1.457513931;0.06373985;1.28761060;0.411765;0.270588;0.215686;1
5396;-0.41626091;0.74569996;0.53716999;0.32549;50;0.984314;1
5397;-0.96996994;0.14480026;1.88860007;0.482353;0.32549;0.270588;1
5398;-0.19592972;0.49193962;1.89474007;0.639216;0.65098;0.564706;1
5399;-1.09172031;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5400;-2.14615032;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5401;-0.35751126;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5402;-1.42788098;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5403;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5404;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5405;-0.86226006;0.20722015;1.381083003;0.466667;0.329412;0.27451;1
5406;-1.29110119;0.76474007;1.384639993;0.34902;0.301961;0.239216;1
5407;-0.391785313;2.08624039;0.49967009;0.337255;0.866667;0.694118;1
5408;-0.438280369;0.21914013;1.317150793;0.466667;0.345098;0.290196;1
5409;-1.14609120;0.69275959;1.320060811;0.407843;0.313725;0.239216;1
5410;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5411;-0.30552025;2.06581078;0.02168995;0.262745;0.737255;0.545098;1
5412;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5413;-0.34195061;1.89000996;1.270674602;0.321569;0.984314;0.972549;1
5414;-0.37633057;0.23423965;1.273673598;0.603922;0.556863;0.505882;1
5415;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5416;-0.46479912;0.66778954;1.04340061;0.231373;0.478431;0.411765;1
5417;-0.52572937;0.68488987;0.97208797;0.341176;0.588235;0.521569;1
5418;-0.30684967;2.09695015;0.98006795;0.121569;0.498039;0.333333;1
5419;-0.04395981;0.54794987;1.29583057;0.572549;0.647059;0.619608;1
5420;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5421;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5422;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5423;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5424;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5425;-1.99917004;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5426;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5427;-0.63498039;0.72556026;1.14656051;0.313725;0.423529;0.372549;1
5428;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5429;-0.85994072;0.50986012;1.28641041;0.482353;0.372549;0.298039;1
5430;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5431;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5432;-1.17845128;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5433;-0.88194962;0.14282997;1.28669055;0.501961;0.333333;0.278431;1
5434;-0.64301987;2.19567070;0.71538001;0.0470588;0.517647;0.458824;1
5435;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5436;-1.17244122;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5437;-0.37396977;0.85499962;0.42729002;0.294118;51;0.952941;1
5438;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5439;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5440;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5441;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5442;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5443;-0.77328033;2.22999058;0.34196001;0.286275;0.827451;0.658824;1
5444;-0.05174942;1.96052037;0.99702006;0.25098;0.972549;0.980392;1
5445;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5446;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5447;-0.02562065;0.65170963;1.23140007;0.580392;0.52823539;0.57552869;1
5448;-0.76200981;0.71284969;1.29080993;0.505882;0.53360794;0.58137182;1
5449;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5450;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5451;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5452;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5453;-1.02906010;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5454;-0.67192051;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5455;-2.12308094;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5456;-0.711282318;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5457;-0.675054329;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5458;-1.33208058;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5459;-0.34889958;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5460;-1.00779126;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5461;-0.13666077;0.69167049;1.599155998;0.556863;1;1;1
5462;-0.93102951;0.61380966;1.604914998;0.427451;0.380392;0.298039;1
5463;-0.93645973;0.90598019;0.869345084;0.152941;0.341176;0.286275;1
5464;-1.38556073;0.12489994;0.835678092;0.14902;0.286275;0.164706;1
5465;-0.89701958;0.71181973;1.28999051;0.45098;0.392157;0.309804;1
5466;-0.45186920;2.13309060;0.961865110;0.176471;0.847059;0.666667;1
5467;-0.52871056;0.69096001;0.970629091;0.258824;0.478431;0.4;1
5468;-0.64606972;0.24059017;1.1962500206;0.0117647;0.345098;0.270588;1
5469;-0.83695908;0.54986008;1.1939230195;0.494118;0.376471;0.301961;1
5470;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5471;-0.96898003;0.17480000;1.11574890;0.490196;0.313725;0.258824;1
5472;-1.503589315;0.49382027;1.11977889;0.411765;0.313725;0.243137;1
5473;-1.508428258;0.07647045;0.684793506;0.156863;0.282353;0.176471;1
5474;-0.36945076;0.86905010;0.647726498;0.262745;0.988235;1;1
5475;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5476;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5477;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5478;-0.42018051;0.73771008;0.599146398;0.329412;0.639216;0.552941;1
5479;-0.37135048;0.86413963;0.518272396;0.482353;0.839216;0.760784;1
5480;-0.35888023;1.45001991;1.37778203;0.411765;0.866667;0.760784;1
5481;-0.64996071;0.07083996;1.37867205;0.592157;0.403922;0.34902;1
5482;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5483;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5484;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5485;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5486;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5487;-0.62956924;2.19989071;1.1617883792;0.231373;0.976471;0.780392;1
5488;-0.29984016;0.27696999;1.1633935800;0.694118;0.611765;0.545098;1
5489;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5490;-1.07701085;0.30577953;1.28753050;0.439216;0.294118;0.239216;1
5491;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5492;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5493;-0.31282921;2.09552060;0.13291996;0.137255;0.529412;0.352941;1
5494;-1.08542035;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5495;-0.1908582481;2.14993058;0.86893993;0.168627;0.792157;0.701961;1
5496;-0.1884270462;-0.00491993;1.10599049;0.0313725;0.984314;0.933333;1
5497;-1.30355046;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5498;-0.1472880946;0.48497971;1.03087052;0.0196078;0.611765;0.588235;1
5499;-0.1401953899;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5500;-1.14903042;0.26375969;1.123453802;0.466667;0.298039;0.243137;1
5501;-0.10600064;0.58792980;1.124400800;0.596078;0.717647;0.654902;1
5502;-1.462000778;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5503;-1.466487625;0.06373985;1.28761061;0.411765;0.270588;0.215686;1
5504;-0.41626091;0.74569996;0.53716999;0.32549;51;0.984314;1
5505;-0.96996994;0.14480026;1.90088007;0.482353;0.32549;0.270588;1
5506;-0.19592972;0.49193962;1.90702007;0.639216;0.65098;0.564706;1
5507;-1.09172032;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5508;-2.14615033;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5509;-0.35751127;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5510;-1.42788099;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5511;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5512;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5513;-0.86226006;0.20722015;1.388196983;0.466667;0.329412;0.27451;1
5514;-1.29110120;0.76474007;1.391753973;0.34902;0.301961;0.239216;1
5515;-0.484775425;2.08624040;0.49967009;0.337255;0.866667;0.694118;1
5516;-0.531270481;0.21914013;1.322970829;0.466667;0.345098;0.290196;1
5517;-1.14609121;0.69275959;1.325880847;0.407843;0.313725;0.239216;1
5518;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5519;-0.30552025;2.06581079;0.02168995;0.262745;0.737255;0.545098;1
5520;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5521;-0.34195061;1.89000996;1.276672594;0.321569;0.984314;0.972549;1
5522;-0.37633057;0.23423965;1.279671590;0.603922;0.556863;0.505882;1
5523;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5524;-0.46479912;0.66778954;1.04340062;0.231373;0.478431;0.411765;1
5525;-0.52572937;0.68488987;0.98804793;0.341176;0.588235;0.521569;1
5526;-0.30684967;2.09695016;0.99602791;0.121569;0.498039;0.333333;1
5527;-0.04395981;0.54794987;1.29583058;0.572549;0.647059;0.619608;1
5528;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5529;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5530;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5531;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5532;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5533;-1.99917005;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5534;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5535;-0.63498039;0.72556026;1.14656052;0.313725;0.423529;0.372549;1
5536;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5537;-0.85994072;0.50986012;1.28641042;0.482353;0.372549;0.298039;1
5538;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5539;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5540;-1.17845129;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5541;-0.88194962;0.14282997;1.28669056;0.501961;0.333333;0.278431;1
5542;-0.64301987;2.19567071;0.71538001;0.0470588;0.517647;0.458824;1
5543;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5544;-1.17244123;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5545;-0.37396978;0.85499962;0.42729002;0.294118;52;0.952941;1
5546;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5547;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5548;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5549;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5550;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5551;-0.77328033;2.22999059;0.34196001;0.286275;0.827451;0.658824;1
5552;-0.05174942;1.96052038;0.99702006;0.25098;0.972549;0.980392;1
5553;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5554;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5555;-0.02562065;0.65170963;1.23140007;0.580392;0.53898049;0.58721495;1
5556;-0.76200981;0.71284969;1.29080993;0.505882;0.54435304;0.59305808;1
5557;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5558;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5559;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5560;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5561;-1.02906011;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5562;-0.67192052;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5563;-2.12308095;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5564;-0.638826340;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5565;-0.602598351;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5566;-1.33208059;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5567;-0.34889959;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5568;-1.00779127;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5569;-0.13666077;0.69167049;1.610673998;0.556863;1;1;1
5570;-0.93102951;0.61380966;1.616432998;0.427451;0.380392;0.298039;1
5571;-0.93645973;0.90598019;0.802011100;0.152941;0.341176;0.286275;1
5572;-1.38556074;0.12489994;0.768344108;0.14902;0.286275;0.164706;1
5573;-0.89701958;0.71181973;1.28999052;0.45098;0.392157;0.309804;1
5574;-0.45186920;2.13309061;0.979393072;0.176471;0.847059;0.666667;1
5575;-0.52871056;0.69096001;0.988157053;0.258824;0.478431;0.4;1
5576;-0.64606972;0.24059017;1.1915960184;0.0117647;0.345098;0.270588;1
5577;-0.83695908;0.54986008;1.1892690173;0.494118;0.376471;0.301961;1
5578;-0.99319954;0.75955017;0.62436014;0.160784;0.392157;0.341176;1
5579;-0.96898003;0.17480000;1.12380888;0.490196;0.313725;0.258824;1
5580;-1.513267201;0.49382027;1.12783887;0.411765;0.313725;0.243137;1
5581;-1.518106144;0.07647045;0.610659490;0.156863;0.282353;0.176471;1
5582;-0.36945076;0.86905010;0.573592482;0.262745;0.988235;1;1
5583;-0.63088913;0.61991985;1.28645998;0.529412;0.388235;0.333333;1
5584;-0.84089966;0.49788006;1.28466993;0.533333;0.372549;0.298039;1
5585;-0.65430946;0.71636971;1.16206008;0.141176;0.380392;0.329412;1
5586;-0.42018051;0.73771008;0.437398394;0.329412;0.639216;0.552941;1
5587;-0.37135048;0.86413963;0.356524392;0.482353;0.839216;0.760784;1
5588;-0.35888023;1.45001991;1.37956207;0.411765;0.866667;0.760784;1
5589;-0.64996071;0.07083996;1.38045209;0.592157;0.403922;0.34902;1
5590;-0.70485039;0.75290020;0.51425010;0.258824;0.572549;0.501961;1
5591;-0.15482063;0.84303959;1.28796011;0.529412;1;1;1
5592;-0.18476982;0.62384041;1.04470998;0.0470588;0.92549;0.909804;1
5593;-0.47832031;1.62988956;1.21235996;0.184314;1;1;1
5594;-0.75182076;0.77091034;0.51248008;0.258824;0.568627;0.490196;1
5595;-0.62956924;2.19989072;1.1649987808;0.231373;0.976471;0.780392;1
5596;-0.29984016;0.27696999;1.1666039816;0.694118;0.611765;0.545098;1
5597;-0.37419052;0.85579021;0.10121006;0.435294;0.854902;0.74902;1
5598;-1.07701086;0.30577953;1.28753051;0.439216;0.294118;0.239216;1
5599;-0.39381905;0.80451019;0.46829992;0.278431;0.882353;0.862745;1
5600;-0.35896034;0.90476997;0.61924010;0.219608;0.996078;1;1
5601;-0.31282921;2.09552061;0.13291996;0.137255;0.529412;0.352941;1
5602;-1.08542036;0.01148041;0.53771001;0.0235294;0.113725;0.152941;1
5603;-0.1859958443;2.14993059;0.86893993;0.168627;0.792157;0.701961;1
5604;-0.1835646424;-0.00491993;1.10599050;0.0313725;0.984314;0.933333;1
5605;-1.30355047;0.09486015;0.15704006;0.0745098;0.286275;0.184314;1
5606;-0.1331026852;0.48497971;1.03087053;0.0196078;0.611765;0.588235;1
5607;-0.1260099805;0.84239967;0.12301999;0.443137;0.482353;0.364706;1
5608;-1.14903043;0.26375969;1.125347798;0.466667;0.298039;0.243137;1
5609;-0.10600065;0.58792980;1.126294796;0.596078;0.717647;0.654902;1
5610;-1.470974472;0.04065998;0.09192997;0.0862745;0.301961;0.215686;1
5611;-1.475461319;0.06373985;1.28761062;0.411765;0.270588;0.215686;1
5612;-0.41626091;0.74569996;0.53716999;0.32549;52;0.984314;1
5613;-0.96996994;0.14480026;1.91316007;0.482353;0.32549;0.270588;1
5614;-0.19592972;0.49193962;1.91930007;0.639216;0.65098;0.564706;1
5615;-1.09172033;0.00663002;0.69656998;0.027451;0.0470588;0.0862745;1
5616;-2.14615034;1.06163033;1.28308993;0.286275;0.172549;0.137255;1
5617;-0.35751128;0.90316971;0.06908995;0.439216;0.835294;0.729412;1
5618;-1.42788100;0.14816006;0.98931008;0.0823529;0.227451;0.129412;1
5619;-0.36271019;0.88758953;0.46292001;0.282353;0.984314;0.992157;1
5620;-0.45514030;0.66251953;0.72345000;0.329412;0.533333;0.427451;1
5621;-0.86226006;0.20722015;1.395310963;0.466667;0.329412;0.27451;1
5622;-1.29110121;0.76474007;1.398867953;0.34902;0.301961;0.239216;1
5623;-0.577765537;2.08624041;0.49967009;0.337255;0.866667;0.694118;1
5624;-0.624260593;0.21914013;1.328790865;0.466667;0.345098;0.290196;1
5625;-1.14609122;0.69275959;1.331700883;0.407843;0.313725;0.239216;1
5626;-0.59538956;0.71284016;0.34901005;0.305882;0.592157;0.513725;1
5627;-0.30552025;2.06581080;0.02168995;0.262745;0.737255;0.545098;1
5628;-0.42930908;0.69610985;0.58733994;0.439216;0.988235;0.988235;1
5629;-0.34195061;1.89000996;1.282670586;0.321569;0.984314;0.972549;1
5630;-0.37633057;0.23423965;1.285669582;0.603922;0.556863;0.505882;1
5631;-0.36872978;0.87741955;0.99282008;0.368627;0.74902;0.603922;1
5632;-0.46479912;0.66778954;1.04340063;0.231373;0.478431;0.411765;1
5633;-0.52572937;0.68488987;0.100400789;0.341176;0.588235;0.521569;1
5634;-0.30684967;2.09695017;0.101198787;0.121569;0.498039;0.333333;1
5635;-0.04395981;0.54794987;1.29583059;0.572549;0.647059;0.619608;1
5636;-0.36319084;0.88566978;0.19780999;0.470588;0.878431;0.772549;1
5637;-0.36960907;0.86567028;0.02538997;0.447059;0.811765;0.701961;1
5638;-0.74229927;0.76719959;0.48762995;0.262745;0.572549;0.494118;1
5639;-0.15616913;0.66539009;1.25685006;0.482353;0.709804;0.635294;1
5640;-0.99708099;0.76157959;1.05142003;0.262745;0.415686;0.27451;1
5641;-1.99917006;0.91061981;1.28538996;0.278431;0.172549;0.141176;1
5642;-0.35666008;0.90752991;0.12418002;0.443137;0.827451;0.760784;1
5643;-0.63498039;0.72556026;1.14656053;0.313725;0.423529;0.372549;1
5644;-0.65520973;0.73470028;0.53206998;0.266667;0.6;0.509804;1
5645;-0.85994072;0.50986012;1.28641043;0.482353;0.372549;0.298039;1
5646;-0.97800941;0.80809982;0.66325003;0.14902;0.392157;0.329412;1
5647;-0.44756050;0.66168030;0.02239996;0.737255;0.721569;0.635294;1
5648;-1.17845130;0.83527000;0.73041993;0.290196;0.286275;0.235294;1
5649;-0.88194962;0.14282997;1.28669057;0.501961;0.333333;0.278431;1
5650;-0.64301987;2.19567072;0.71538001;0.0470588;0.517647;0.458824;1
5651;-0.96112938;0.83218964;0.14073997;0.211765;0.345098;0.262745;1
5652;-1.17244124;0.05350025;0.10526997;0.694118;0.282353;0.247059;1
5653;-0.37396979;0.85499962;0.42729002;0.294118;53;0.952941;1
5654;-1.22796936;0.05756958;1.04342991;0.196078;0.188235;0.12549;1
5655;-1.50610085;0.12067039;1.28744989;0.34902;0.219608;0.192157;1
5656;-1.19106026;0.52575024;1.28870994;0.439216;0.305882;0.235294;1
5657;-0.57179947;0.44709023;1.18665009;0.435294;0.360784;0.298039;1
5658;-0.40926094;0.76078995;0.87359005;0.352941;0.819608;0.717647;1
5659;-0.77328033;2.22999060;0.34196001;0.286275;0.827451;0.658824;1
5660;-0.05174942;1.96052039;0.99702006;0.25098;0.972549;0.980392;1
5661;-0.41853065;0.72622974;0.40586000;0.490196;0.976471;0.976471;1
5662;-0.41894073;0.73375996;0.61800009;0.278431;1;1;1
5663;-0.02562065;0.65170963;1.23140007;0.580392;0.54972559;0.59890121;1
5664;-0.76200981;0.71284969;1.29080993;0.505882;0.55509814;0.60474434;1
5665;-0.13468094;0.74366959;1.23319989;0.552941;1;1;1
5666;-0.94052048;0.87197025;0.15963000;0.207843;0.305882;0.270588;1
5667;-0.42891998;0.19326027;1.00161010;0.0392157;0.247059;0.203922;1
5668;-0.93893929;0.07481964;1.28570992;0.466667;0.321569;0.266667;1
5669;-1.02906012;0.02274044;1.29023009;0.427451;0.298039;0.243137;1
5670;-0.67192053;0.43688972;1.28747993;0.541176;0.356863;0.286275;1
5671;-2.12308096;0.56863983;1.27983004;0.290196;0.101961;0.0862745;1
5672;-0.566370362;0.80805977;1.10857993;0.321569;0.996078;0.996078;1
5673;-0.530142373;0.22198017;1.29134995;0.670588;0.619608;0.494118;1
5674;-1.33208060;0.82775028;1.28830009;0.34902;0.298039;0.235294;1
5675;-0.34889960;0.36028965;1.00122005;0.0666667;0.384314;0.329412;1
5676;-1.00779128;0.74454029;0.79693013;0.184314;0.254902;0.156863;1
5677;-0.13666077;0.69167049;1.622191998;0.556863;1;1;1
5678;-0.93102951;0.61380966;1.627950998;0.427451;0.380392;0.298039;1
5679;-0.93645973;0.90598019;0.734677116;0.152941;0.341176;0.286275;1
5680;-1.38556075;0.12489994;0.701010124;0.14902;0.286275;0.164706;1
